t_s,cmd_turns,pos_turns,vel_tps,trq_Nm
15.59,-0.05154,-0.04617,-0.0382,-0.1314
15.6,-0.05173,-0.04659,-0.0472,-0.1164
15.61,-0.0519,-0.04706,-0.0488,-0.0991
15.62,-0.05208,-0.0475,-0.054,-0.0962
15.63,-0.05225,-0.04788,-0.059,-0.1248
15.64,-0.05243,-0.04859,-0.0698,-0.1132
15.65,-0.0526,-0.049,-0.0714,-0.0936
15.66,-0.05278,-0.04957,-0.0735,-0.1148
15.67,-0.05295,-0.05015,-0.08,-0.1041
15.68,-0.05311,-0.05074,-0.0857,-0.094
15.69,-0.05327,-0.05135,-0.0858,-0.0833
15.7,-0.05344,-0.05195,-0.0903,-0.0582
15.71,-0.0536,-0.05267,-0.0907,-0.0606
15.72,-0.05376,-0.05343,-0.0914,-0.0848
15.73,-0.05392,-0.0545,-0.0951,-0.0483
15.74,-0.05407,-0.05535,-0.0914,-0.0805
15.75,-0.05423,-0.05649,-0.0898,-0.0451
15.76,-0.05437,-0.05743,-0.0877,-0.0685
15.77,-0.05452,-0.05869,-0.0852,-0.043
15.78,-0.05467,-0.05936,-0.0799,-0.0354
15.79,-0.05482,-0.06012,-0.0744,-0.0429
15.8,-0.05496,-0.0608,-0.0671,-0.0362
15.81,-0.0551,-0.0617,-0.0603,-0.0327
15.82,-0.05524,-0.06242,-0.0521,-0.029
15.83,-0.05537,-0.06304,-0.0471,-0.0336
15.84,-0.0555,-0.06358,-0.0362,-0.0338
15.85,-0.05564,-0.06389,-0.0304,-0.0409
15.86,-0.05577,-0.06419,-0.0264,-0.033
15.87,-0.0559,-0.06453,-0.0168,-0.0243
15.88,-0.05601,-0.06465,-0.0113,-0.0311
15.89,-0.05613,-0.06483,-0.0043,-0.0141
15.9,-0.05625,-0.06481,-0,-0.0168
15.91,-0.05636,-0.06474,-0.0007,-0.0187
15.92,-0.05648,-0.06485,-0.0001,-0.0119
15.93,-0.05659,-0.06483,-0.0018,-0.0028
15.94,-0.05669,-0.06475,0.0007,-0.0123
15.95,-0.05677,-0.06481,0.0009,-0.0071
15.96,-0.05684,-0.06484,-0.0026,0.0073
15.97,-0.05692,-0.06484,-0.0017,-0.0032
15.98,-0.057,-0.06478,0.0006,0.0252
15.99,-0.05499,-0.06485,0.0027,0.0726
