t_s,cmd_turns,pos_turns,vel_tps,trq_Nm
15.76,-0.05437,-0.01186,-0.0609,-0.1007
15.77,-0.05452,-0.01249,-0.0615,-0.0952
15.78,-0.05467,-0.01312,-0.0616,-0.1092
15.79,-0.05482,-0.01394,-0.0603,-0.109
15.8,-0.05496,-0.01459,-0.0632,-0.0972
15.81,-0.0551,-0.01557,-0.0607,-0.1515
15.82,-0.05524,-0.01647,-0.0633,-0.1234
15.83,-0.05537,-0.01738,-0.0604,-0.0929
15.84,-0.0555,-0.0178,-0.0657,-0.0942
15.85,-0.05564,-0.01865,-0.0689,-0.0935
15.86,-0.05577,-0.02002,-0.0682,-0.0828
15.87,-0.0559,-0.02033,-0.0693,-0.0858
15.88,-0.05601,-0.0214,-0.0729,-0.0936
15.89,-0.05613,-0.02241,-0.0733,-0.0819
15.9,-0.05625,-0.02338,-0.0734,-0.133
15.91,-0.05636,-0.02444,-0.0738,-0.1096
15.92,-0.05648,-0.02488,-0.0776,-0.1235
15.93,-0.05659,-0.02534,-0.0805,-0.082
15.94,-0.05669,-0.02576,-0.0827,-0.0927
15.95,-0.05677,-0.02641,-0.0855,-0.0906
15.96,-0.05684,-0.02704,-0.0855,-0.1039
15.97,-0.05692,-0.02778,-0.0895,-0.1383
15.98,-0.057,-0.02837,-0.0947,-0.1041
15.99,-0.05499,-0.02925,-0.0963,-0.1168
