t_s,cmd_turns,pos_turns,vel_tps,trq_Nm
15.65,-0.0526,-0.04911,-0.0704,-0.0888
15.66,-0.05278,-0.04965,-0.0764,-0.1188
15.67,-0.05295,-0.05023,-0.0809,-0.1102
15.68,-0.05311,-0.05081,-0.0862,-0.1118
15.69,-0.05327,-0.05144,-0.0876,-0.0941
15.7,-0.05344,-0.05211,-0.091,-0.0602
15.71,-0.0536,-0.05276,-0.0927,-0.0586
15.72,-0.05376,-0.05358,-0.0916,-0.0991
15.73,-0.05392,-0.0547,-0.0952,-0.075
15.74,-0.05407,-0.05572,-0.0951,-0.0512
15.75,-0.05423,-0.05653,-0.0896,-0.0768
15.76,-0.05437,-0.05788,-0.0921,-0.0487
15.77,-0.05452,-0.05863,-0.083,-0.0571
15.78,-0.05467,-0.0594,-0.0817,-0.0416
15.79,-0.05482,-0.0604,-0.0769,-0.0251
15.8,-0.05496,-0.06126,-0.0666,-0.0294
15.81,-0.0551,-0.06193,-0.0593,-0.0399
15.82,-0.05524,-0.063,-0.0518,-0.0185
15.83,-0.05537,-0.06335,-0.0446,-0.0381
15.84,-0.0555,-0.06396,-0.0369,-0.0272
15.85,-0.05564,-0.06436,-0.0264,-0.0213
15.86,-0.05577,-0.06467,-0.0239,-0.0263
15.87,-0.0559,-0.06493,-0.0177,-0.0204
15.88,-0.05601,-0.06516,-0.0094,-0.009
15.89,-0.05613,-0.06521,-0.0054,-0.0299
15.9,-0.05625,-0.06519,0.0002,-0.0147
15.91,-0.05636,-0.06525,-0.0003,-0.0118
15.92,-0.05648,-0.06526,0.0023,-0.006
15.93,-0.05659,-0.06522,0.0008,-0.0045
15.94,-0.05669,-0.06523,-0.0016,0.0083
15.95,-0.05677,-0.06526,0.0018,0.009
15.96,-0.05684,-0.0652,-0.0013,0.0071
15.97,-0.05692,-0.0652,0.0017,-0.003
15.98,-0.057,-0.06523,0.0001,0.0228
15.99,-0.05499,-0.06522,0.0035,0.0995
