t_s,cmd_turns,pos_turns,vel_tps,trq_Nm
5.24,-0.03402,-0.0318,-0.0209,-0.1616
5.25,-0.03429,-0.03205,-0.02,-0.1246
5.26,-0.03456,-0.03234,-0.023,-0.0985
5.27,-0.03483,-0.03264,-0.0218,-0.1155
5.28,-0.03509,-0.03301,-0.0222,-0.1358
5.29,-0.03536,-0.0333,-0.0243,-0.1141
5.3,-0.03563,-0.03356,-0.0274,-0.1233
5.31,-0.03589,-0.03392,-0.0302,-0.1048
5.32,-0.03616,-0.03423,-0.0286,-0.1176
5.33,-0.03643,-0.03453,-0.0293,-0.136
5.34,-0.03669,-0.03503,-0.033,-0.1279
5.35,-0.03695,-0.03552,-0.0354,-0.1167
5.36,-0.03721,-0.0359,-0.0376,-0.1414
5.37,-0.03748,-0.03641,-0.0374,-0.0945
5.38,-0.03774,-0.03678,-0.043,-0.1067
5.39,-0.038,-0.0373,-0.0426,-0.084
5.4,-0.03826,-0.03778,-0.0393,-0.0751
5.41,-0.03852,-0.03834,-0.0457,-0.1075
5.42,-0.03878,-0.03855,-0.0409,-0.0689
5.43,-0.03904,-0.03891,-0.0449,-0.0619
5.44,-0.03929,-0.03943,-0.0501,-0.0522
5.45,-0.03955,-0.03975,-0.0506,-0.052
5.46,-0.03981,-0.04016,-0.0518,-0.0563
5.47,-0.04006,-0.04045,-0.0517,-0.0419
5.48,-0.04031,-0.04087,-0.0473,-0.0343
5.49,-0.04057,-0.0413,-0.0482,-0.0373
5.5,-0.04082,-0.04174,-0.0498,-0.0362
5.51,-0.04107,-0.04187,-0.0505,-0.025
5.52,-0.04132,-0.04238,-0.0491,-0.036
5.53,-0.04157,-0.04271,-0.0447,-0.0479
5.54,-0.04182,-0.043,-0.0428,-0.0369
5.55,-0.04206,-0.04327,-0.0403,-0.0301
5.56,-0.04231,-0.0437,-0.0373,-0.0391
5.57,-0.04255,-0.04409,-0.0375,-0.0309
5.58,-0.04279,-0.04442,-0.0314,-0.0412
5.59,-0.04304,-0.04459,-0.0288,-0.0348
5.6,-0.04328,-0.04488,-0.0277,-0.0301
5.61,-0.04352,-0.04508,-0.023,-0.0328
5.62,-0.04375,-0.04525,-0.0204,-0.0395
5.63,-0.04398,-0.04537,-0.0176,-0.0322
5.64,-0.04422,-0.04546,-0.0153,-0.0346
5.65,-0.04445,-0.04562,-0.0134,-0.0407
5.66,-0.04469,-0.04574,-0.0092,-0.0466
5.67,-0.04492,-0.04585,-0.0087,-0.0454
5.68,-0.04514,-0.0459,-0.0097,-0.0484
5.69,-0.04537,-0.04596,-0.0062,-0.0541
5.7,-0.04559,-0.04601,-0.0034,-0.06
5.71,-0.04582,-0.04604,0.0007,-0.0653
5.72,-0.04604,-0.04613,-0.0021,-0.0803
5.73,-0.04627,-0.04602,-0.0035,-0.091
5.74,-0.04649,-0.04607,-0.0038,-0.0731
5.75,-0.0467,-0.04617,-0.0016,-0.1017
5.76,-0.04692,-0.04615,-0.0038,-0.1049
5.77,-0.04714,-0.04619,-0.0048,-0.091
5.78,-0.04735,-0.04632,-0.0058,-0.1032
5.79,-0.04757,-0.04634,-0.0093,-0.0968
5.8,-0.04778,-0.04644,-0.0147,-0.1117
5.81,-0.04799,-0.04668,-0.0144,-0.0943
5.82,-0.0482,-0.04675,-0.0179,-0.1072
5.83,-0.04841,-0.04692,-0.0235,-0.1175
5.84,-0.04862,-0.04722,-0.0226,-0.0993
5.85,-0.04882,-0.04743,-0.0203,-0.098
5.86,-0.04903,-0.04769,-0.0245,-0.094
5.87,-0.04923,-0.04797,-0.0227,-0.0923
5.88,-0.04943,-0.0482,-0.0232,-0.1034
5.89,-0.04963,-0.0484,-0.0234,-0.1023
5.9,-0.04983,-0.04871,-0.0241,-0.0677
5.91,-0.05002,-0.04891,-0.0223,-0.1071
5.92,-0.05022,-0.04925,-0.0234,-0.0905
5.93,-0.05042,-0.04953,-0.0236,-0.1159
5.94,-0.05061,-0.04977,-0.0259,-0.0839
5.95,-0.05079,-0.05013,-0.023,-0.1083
5.96,-0.05098,-0.0503,-0.0206,-0.1082
5.97,-0.05117,-0.05058,-0.0218,-0.0899
5.98,-0.05135,-0.05079,-0.0246,-0.095
5.99,-0.05154,-0.05105,-0.021,-0.0923
6,-0.05173,-0.05121,-0.0196,-0.1071
6.01,-0.0519,-0.05215,-0.0177,-0.1018
6.02,-0.05208,-0.05235,-0.0131,-0.0825
6.03,-0.05225,-0.05235,-0.0129,-0.0816
6.04,-0.05243,-0.05264,-0.0112,-0.0899
6.05,-0.0526,-0.05266,-0.0089,-0.0853
6.06,-0.05278,-0.05286,-0.0096,-0.0926
6.07,-0.05295,-0.05283,-0.0077,-0.104
6.08,-0.05311,-0.05305,-0.0038,-0.0907
6.09,-0.05327,-0.053,-0.0045,-0.1023
6.1,-0.05344,-0.05313,-0.0049,-0.1125
6.11,-0.0536,-0.05333,-0.0041,-0.119
6.12,-0.05376,-0.05326,-0.0052,-0.0995
6.13,-0.05392,-0.05337,-0.0048,-0.1014
6.14,-0.05407,-0.05345,-0.0081,-0.1178
6.15,-0.05423,-0.05354,-0.0056,-0.1027
6.16,-0.05437,-0.0537,-0.0018,-0.1267
6.17,-0.05452,-0.05377,-0.0032,-0.1274
6.18,-0.05467,-0.0538,-0.0054,-0.1064
6.19,-0.05482,-0.05386,-0.0053,-0.1261
6.2,-0.05496,-0.05384,-0.0047,-0.1365
6.21,-0.0551,-0.05406,-0.0083,-0.1094
6.22,-0.05524,-0.05412,-0.0085,-0.1399
6.23,-0.05537,-0.05434,-0.0113,-0.1152
6.24,-0.0555,-0.05439,-0.0105,-0.1475
6.25,-0.05564,-0.05455,-0.0101,-0.1458
6.26,-0.05577,-0.05468,-0.0129,-0.1147
6.27,-0.0559,-0.05502,-0.0153,-0.1262
6.28,-0.05601,-0.05519,-0.0169,-0.1169
6.29,-0.05613,-0.05546,-0.016,-0.1271
6.3,-0.05625,-0.05567,-0.0145,-0.125
6.31,-0.05636,-0.05578,-0.0138,-0.1386
6.32,-0.05648,-0.05592,-0.0154,-0.1241
6.33,-0.05659,-0.05627,-0.0143,-0.1167
6.34,-0.05669,-0.05635,-0.0178,-0.0902
6.35,-0.05677,-0.05652,-0.0157,-0.1094
6.36,-0.05684,-0.0568,-0.0189,-0.1113
6.37,-0.05692,-0.05694,-0.0177,-0.097
6.38,-0.057,-0.05723,-0.0148,-0.0293
6.39,-0.05499,-0.05723,-0.0068,0.0341
6.4,-0.05158,-0.05721,0.0034,0.1645
6.41,-0.05161,-0.05726,0.0104,0.0939
6.42,-0.05164,-0.05717,0.0112,0.036
6.43,-0.05167,-0.05707,0.0063,0.0412
6.44,-0.0517,-0.05693,0.0067,0.0442
6.45,-0.05173,-0.05696,0.0032,0.038
6.46,-0.05175,-0.05698,0.0006,0.0568
6.47,-0.05173,-0.0569,-0.0018,0.067
6.48,-0.05167,-0.05697,0.0002,0.071
6.49,-0.05159,-0.05692,0.0039,0.0794
6.5,-0.05151,-0.05694,0.0023,0.0862
6.51,-0.05143,-0.05687,0.0024,0.089
6.52,-0.05135,-0.05689,0.0058,0.096
6.53,-0.05126,-0.05673,0.0089,0.0968
6.54,-0.05111,-0.0567,0.0117,0.1035
6.55,-0.05093,-0.05657,0.0109,0.1101
6.56,-0.05074,-0.0564,0.015,0.1233
6.57,-0.05055,-0.05623,0.018,0.1234
6.58,-0.05035,-0.05606,0.0246,0.1007
6.59,-0.05016,-0.05588,0.0268,0.1321
6.6,-0.04994,-0.05575,0.0287,0.1134
6.61,-0.04971,-0.05545,0.0323,0.1213
6.62,-0.04945,-0.05471,0.039,0.1221
6.63,-0.04918,-0.0546,0.0418,0.1547
6.64,-0.04892,-0.05368,0.0486,0.1172
6.65,-0.04866,-0.05331,0.0482,0.0945
6.66,-0.0484,-0.05249,0.0567,0.1217
6.67,-0.04813,-0.05199,0.0582,0.1125
6.68,-0.04784,-0.05131,0.061,0.0807
6.69,-0.04755,-0.05046,0.061,0.0696
6.7,-0.04726,-0.04978,0.0625,0.0801
6.71,-0.04697,-0.04909,0.0614,0.0853
6.72,-0.04668,-0.04827,0.0634,0.0478
6.73,-0.04639,-0.04728,0.0625,0.0473
6.74,-0.0461,-0.04643,0.0617,0.0564
6.75,-0.04581,-0.04583,0.055,0.0341
6.76,-0.04552,-0.04506,0.0526,0.0457
6.77,-0.04522,-0.04471,0.0499,0.0307
6.78,-0.04493,-0.04425,0.0463,0.0537
6.79,-0.04464,-0.04383,0.0409,0.0318
6.8,-0.04434,-0.0436,0.0382,0.0457
6.81,-0.04405,-0.04323,0.035,0.0381
6.82,-0.04376,-0.04297,0.0264,0.042
6.83,-0.04347,-0.04262,0.0245,0.0382
6.84,-0.04318,-0.04278,0.0199,0.0469
6.85,-0.04289,-0.04246,0.0204,0.0455
6.86,-0.0426,-0.04233,0.0184,0.059
6.87,-0.04231,-0.04211,0.0147,0.0577
6.88,-0.04203,-0.04206,0.0151,0.0558
6.89,-0.04174,-0.04192,0.0149,0.0667
6.9,-0.04146,-0.04185,0.0147,0.0736
6.91,-0.04117,-0.04174,0.0143,0.077
6.92,-0.04089,-0.04162,0.0164,0.0607
6.93,-0.0406,-0.04141,0.0153,0.0615
6.94,-0.04032,-0.04137,0.0163,0.0908
6.95,-0.04004,-0.0412,0.0165,0.0663
6.96,-0.03977,-0.04097,0.0185,0.0698
6.97,-0.03949,-0.04095,0.0201,0.0899
6.98,-0.03921,-0.04067,0.0268,0.1005
6.99,-0.03893,-0.04044,0.029,0.1017
7,-0.03865,-0.04026,0.0262,0.09
7.01,-0.03838,-0.03941,0.034,0.1187
7.02,-0.0381,-0.03908,0.0347,0.081
7.03,-0.03783,-0.0388,0.0341,0.0613
7.04,-0.03756,-0.03856,0.0391,0.103
7.05,-0.03729,-0.0383,0.042,0.0707
7.06,-0.03701,-0.03802,0.044,0.0558
7.07,-0.03674,-0.03747,0.0401,0.0793
7.08,-0.03647,-0.03703,0.0414,0.0599
7.09,-0.03621,-0.03661,0.0452,0.0556
7.1,-0.03594,-0.03609,0.0413,0.0765
7.11,-0.03567,-0.0356,0.0415,0.0589
7.12,-0.03541,-0.03498,0.0434,0.0467
7.13,-0.03514,-0.0345,0.0395,0.0377
7.14,-0.03488,-0.03417,0.0364,0.0356
7.15,-0.03462,-0.03388,0.0354,0.0422
7.16,-0.03436,-0.03343,0.0322,0.0407
7.17,-0.0341,-0.03313,0.0287,0.0457
7.18,-0.03384,-0.03296,0.0234,0.0426
7.19,-0.03358,-0.03271,0.0227,0.0496
7.2,-0.03331,-0.03238,0.0207,0.0447
7.21,-0.03306,-0.03217,0.0209,0.0542
7.22,-0.03281,-0.03197,0.0165,0.0555
7.23,-0.03256,-0.03168,0.0168,0.0629
7.24,-0.03231,-0.03159,0.0153,0.0463
7.25,-0.03205,-0.03127,0.0128,0.0543
7.26,-0.0318,-0.03117,0.0153,0.0471
7.27,-0.03155,-0.03102,0.0134,0.0529
7.28,-0.03131,-0.03079,0.0098,0.0586
7.29,-0.03106,-0.03052,0.013,0.0631
7.3,-0.03082,-0.03048,0.0144,0.0538
7.31,-0.03057,-0.03028,0.014,0.0517
7.32,-0.03033,-0.03017,0.0146,0.0622
7.33,-0.03008,-0.02999,0.0123,0.0727
7.34,-0.02984,-0.02979,0.0091,0.0659
7.35,-0.0296,-0.02964,0.0169,0.0548
7.36,-0.02936,-0.02952,0.0142,0.0589
7.37,-0.02912,-0.02913,0.0179,0.073
7.38,-0.02888,-0.02901,0.0142,0.0568
7.39,-0.02864,-0.02875,0.0175,0.0485
7.4,-0.02841,-0.02845,0.0203,0.0619
7.41,-0.02817,-0.02834,0.0176,0.0648
7.42,-0.02794,-0.02806,0.022,0.0569
7.43,-0.02771,-0.02757,0.0144,0.0544
7.44,-0.02748,-0.02745,0.0166,0.0704
7.45,-0.02725,-0.0272,0.0176,0.0601
7.46,-0.02701,-0.02707,0.0155,0.0703
7.47,-0.02678,-0.02679,0.0147,0.0631
7.48,-0.02656,-0.02667,0.0187,0.0587
7.49,-0.02633,-0.02642,0.0169,0.0703
7.5,-0.02611,-0.02627,0.019,0.068
7.51,-0.02588,-0.02597,0.0179,0.0603
7.52,-0.02566,-0.02577,0.0195,0.0621
7.53,-0.02544,-0.02553,0.0184,0.0735
7.54,-0.02522,-0.02531,0.0215,0.0713
7.55,-0.025,-0.02516,0.017,0.0768
7.56,-0.02478,-0.02476,0.0195,0.068
7.57,-0.02456,-0.02466,0.0195,0.0692
7.58,-0.02435,-0.02435,0.0172,0.091
7.59,-0.02413,-0.02425,0.0184,0.0661
7.6,-0.02391,-0.02408,0.0179,0.0722
7.61,-0.0237,-0.02381,0.0168,0.0674
7.62,-0.02349,-0.02364,0.018,0.067
7.63,-0.02328,-0.02348,0.0195,0.0781
7.64,-0.02308,-0.02325,0.0173,0.0774
7.65,-0.02287,-0.02302,0.0203,0.0801
7.66,-0.02266,-0.02297,0.0178,0.053
7.67,-0.02245,-0.0227,0.0207,0.0501
7.68,-0.02225,-0.02261,0.0178,0.0682
7.69,-0.02205,-0.02237,0.0181,0.0774
7.7,-0.02185,-0.02211,0.02,0.0654
7.71,-0.02165,-0.02192,0.0185,0.0891
7.72,-0.02145,-0.02176,0.019,0.0906
7.73,-0.02126,-0.02165,0.0188,0.0793
7.74,-0.02107,-0.02146,0.0191,0.0872
7.75,-0.02088,-0.02122,0.018,0.0725
7.76,-0.0207,-0.02105,0.0191,0.0651
7.77,-0.02051,-0.02094,0.0168,0.0918
7.78,-0.02033,-0.02076,0.0177,0.0681
7.79,-0.02015,-0.02054,0.0167,0.0773
7.8,-0.01998,-0.02049,0.0178,0.067
7.81,-0.01982,-0.02033,0.0164,0.0716
7.82,-0.01968,-0.02012,0.0159,0.0666
7.83,-0.01954,-0.02011,0.0178,0.071
7.84,-0.0194,-0.01988,0.0147,0.1019
7.85,-0.01926,-0.01993,0.0146,0.0964
7.86,-0.01913,-0.01971,0.0153,0.0981
7.87,-0.01901,-0.01958,0.0129,0.0892
7.88,-0.01895,-0.01952,0.0125,0.0714
7.89,-0.01889,-0.01941,0.0144,0.0958
7.9,-0.01883,-0.01932,0.0122,0.094
7.91,-0.01877,-0.01923,0.0131,0.0674
7.92,-0.01871,-0.01911,0.0117,0.0858
7.93,-0.01867,-0.01907,0.0117,0.0751
7.94,-0.01864,-0.01893,0.0115,0.061
7.95,-0.01866,-0.01888,0.0095,0.0669
7.96,-0.01867,-0.01883,0.0112,0.0611
7.97,-0.01868,-0.01875,0.0063,0.0681
7.98,-0.01869,-0.01883,0.0051,0.0167
7.99,-0.0208,-0.01882,-0.0011,-0.0497
8,-0.02429,-0.01877,-0.0106,-0.1829
8.01,-0.02437,-0.01966,-0.0597,-0.109
8.02,-0.02446,-0.02027,-0.06,-0.035
8.03,-0.02454,-0.02081,-0.055,-0.0316
8.04,-0.02462,-0.02126,-0.0525,-0.0214
8.05,-0.02471,-0.02178,-0.0523,-0.0177
8.06,-0.02479,-0.02222,-0.0502,-0.0084
8.07,-0.02492,-0.0227,-0.0454,-0.0217
8.08,-0.02509,-0.02312,-0.0407,-0.0279
8.09,-0.02528,-0.02349,-0.0361,-0.0257
8.1,-0.02547,-0.02387,-0.0327,-0.032
8.11,-0.02565,-0.02393,-0.0255,-0.0284
8.12,-0.02584,-0.02427,-0.0229,-0.0257
8.13,-0.02603,-0.0245,-0.019,-0.0433
8.14,-0.02625,-0.02464,-0.0188,-0.0439
8.15,-0.02649,-0.02485,-0.0147,-0.0461
8.16,-0.02672,-0.025,-0.0137,-0.0455
8.17,-0.02696,-0.02504,-0.0105,-0.0609
8.18,-0.0272,-0.0253,-0.0123,-0.0676
8.19,-0.02744,-0.02537,-0.0124,-0.0655
8.2,-0.02768,-0.02549,-0.0112,-0.0753
8.21,-0.02793,-0.02559,-0.0109,-0.097
8.22,-0.02819,-0.02571,-0.0115,-0.0891
8.23,-0.02845,-0.02592,-0.0149,-0.0956
8.24,-0.02871,-0.0261,-0.0126,-0.0971
8.25,-0.02896,-0.02629,-0.0131,-0.096
8.26,-0.02922,-0.02641,-0.0177,-0.1095
8.27,-0.02948,-0.02657,-0.0179,-0.1019
8.28,-0.02975,-0.02685,-0.0226,-0.0862
8.29,-0.03001,-0.02703,-0.0234,-0.0763
8.3,-0.03028,-0.02742,-0.0245,-0.1022
8.31,-0.03054,-0.02777,-0.027,-0.1148
8.32,-0.03081,-0.02807,-0.0311,-0.0951
8.33,-0.03107,-0.02849,-0.0294,-0.0777
8.34,-0.03134,-0.02891,-0.0302,-0.0966
8.35,-0.03161,-0.02943,-0.0337,-0.0919
8.36,-0.03188,-0.02987,-0.0323,-0.0754
8.37,-0.03215,-0.03023,-0.0351,-0.0828
8.38,-0.03241,-0.03068,-0.0307,-0.0903
8.39,-0.03268,-0.0311,-0.0278,-0.1001
8.4,-0.03295,-0.03145,-0.0282,-0.0899
